trip_id,start_time,end_time,duration_minutes,speed_min,speed_max,speed_avg,voltage_min,voltage_max,voltage_avg,current_min,current_max,current_avg,soc_start,soc_end,soc_min,soc_max,motor_temp_min,motor_temp_max,motor_temp_avg,cell_temp_min,cell_temp_max,cell_temp_avg,distance_km,energy_consumed_kwh
T865,2024-02-07 04:20:00+00:00,2024-02-07 06:33:00+00:00,133,-4.97,74.72,42.43,286.94,365.1,349.36,-51.48,125.75,59.08,72.07,54.09,26.46,77.09,11.66,88.04,53.98,37.96,51.79,38.26,43.09,2.93
T866,2024-02-07 04:30:00+00:00,2024-02-07 06:11:00+00:00,101,-3.98,97.71,44.81,18.29,370.35,360.22,-35.59,136.57,58.14,77.24,74.97,73.45,70.91,-0.62,79.96,67.05,30.45,55.78,41.48,59.96,2.88
T867,2024-02-07 04:40:00+00:00,2024-02-07 06:13:00+00:00,93,-4.07,101.18,48.15,255.04,371.23,355.74,-51.63,128.78,35.04,53.11,72.05,66.59,91.98,15.59,76.73,56.2,28.12,47.86,42.8,99.11,5.3
T868,2024-02-07 04:50:00+00:00,2024-02-07 06:42:00+00:00,112,-4.74,76.99,38.73,83.56,366.03,330.47,-39.61,112.7,54.07,51.11,43.06,43.45,46.58,34.82,84.2,73.64,32.16,54.05,47.06,98.04,6.23
T869,2024-02-07 05:00:00+00:00,2024-02-07 06:25:00+00:00,85,-4.53,87.07,40.41,311.85,382.13,354.34,-40.5,117.89,51.35,68.02,43.19,41.97,60.62,-8.87,82.89,59.71,28.79,47.06,39.42,24.67,6.09
T870,2024-02-07 05:10:00+00:00,2024-02-07 07:47:00+00:00,157,-1.76,84.99,52.95,52.57,376.8,348.73,-48.65,143.75,44.27,40.71,32.93,51.3,51.7,3.26,89.83,67.25,30.0,42.93,33.87,96.91,3.98
T871,2024-02-07 05:20:00+00:00,2024-02-07 07:02:00+00:00,102,-2.9,111.4,62.52,174.26,382.58,336.16,-35.08,111.57,68.68,77.33,31.38,56.19,80.72,57.04,86.59,53.52,29.67,38.49,41.06,22.84,4.64
T872,2024-02-07 05:30:00+00:00,2024-02-07 08:26:00+00:00,176,-3.02,88.08,46.3,236.43,379.24,340.96,-40.08,143.72,69.01,81.5,35.13,36.14,90.03,8.0,94.17,63.92,30.36,50.21,38.66,35.45,5.27
T873,2024-02-07 05:40:00+00:00,2024-02-07 06:38:00+00:00,58,-4.66,73.78,49.19,329.28,380.5,331.95,-49.25,101.26,38.33,65.58,66.76,22.95,78.04,9.65,74.13,58.57,35.02,46.08,40.92,49.89,6.31
T874,2024-02-07 05:50:00+00:00,2024-02-07 06:30:00+00:00,40,-2.91,85.75,41.09,196.44,362.21,342.16,-51.83,149.8,39.87,79.95,54.54,45.0,91.45,44.81,68.69,70.83,33.24,48.07,38.98,25.51,6.02
T875,2024-02-07 06:00:00+00:00,2024-02-07 06:52:00+00:00,52,-3.52,97.27,50.15,168.02,370.85,332.95,-50.6,102.06,58.56,78.0,45.08,71.72,44.45,5.73,82.05,63.82,29.12,43.97,42.02,57.57,5.88
T876,2024-02-07 06:10:00+00:00,2024-02-07 08:27:00+00:00,137,-0.14,110.17,47.15,275.12,376.12,339.01,-43.39,117.3,37.95,90.73,68.31,22.52,71.73,31.31,83.61,67.03,31.59,41.99,44.37,72.64,4.71
T877,2024-02-07 06:20:00+00:00,2024-02-07 07:26:00+00:00,66,-4.12,114.56,49.81,20.97,378.99,359.69,-40.42,153.14,50.12,70.43,41.13,68.23,47.77,20.83,94.98,67.35,28.1,40.57,36.92,62.41,5.01
T878,2024-02-07 06:30:00+00:00,2024-02-07 07:25:00+00:00,55,-0.77,76.62,48.0,294.04,376.43,338.56,-51.03,118.81,42.36,82.73,24.58,40.8,76.26,18.43,75.42,76.65,33.46,46.43,39.1,68.7,5.27
T879,2024-02-07 06:40:00+00:00,2024-02-07 07:18:00+00:00,38,-3.34,91.46,52.68,165.12,364.27,350.02,-36.14,102.16,35.25,46.43,39.75,47.14,86.19,19.75,78.83,59.84,38.0,41.51,33.41,90.55,6.03
T880,2024-02-07 06:50:00+00:00,2024-02-07 09:28:00+00:00,158,-3.32,77.67,63.12,339.61,383.75,349.47,-40.01,138.88,65.68,88.08,61.42,61.28,57.23,4.48,77.99,67.48,34.28,54.91,42.78,103.73,5.61
T881,2024-02-07 07:00:00+00:00,2024-02-07 08:52:00+00:00,112,-2.39,78.07,57.88,235.38,363.14,338.53,-36.19,139.69,69.92,83.84,42.54,75.58,65.44,56.52,94.12,71.65,37.85,43.73,39.03,54.12,3.21
T882,2024-02-07 07:10:00+00:00,2024-02-07 08:33:00+00:00,83,-3.38,85.42,45.44,138.0,379.3,360.83,-43.81,116.15,65.12,75.23,32.82,23.49,75.56,2.85,76.58,71.96,30.2,48.86,37.72,31.54,3.99
T883,2024-02-07 07:20:00+00:00,2024-02-07 07:41:00+00:00,21,-1.84,74.47,57.0,264.92,377.63,331.4,-50.02,141.7,72.17,45.26,55.65,29.8,66.36,49.04,84.87,55.37,28.88,48.72,43.98,95.99,6.04
T884,2024-02-07 07:30:00+00:00,2024-02-07 08:22:00+00:00,52,-4.0,112.79,41.28,200.5,380.7,351.5,-50.78,113.3,52.23,60.13,52.79,23.76,39.79,44.09,77.03,68.53,29.49,53.72,34.58,29.63,6.65
T885,2024-02-07 07:40:00+00:00,2024-02-07 10:05:00+00:00,145,-2.76,95.94,39.56,267.19,375.41,331.82,-44.61,105.81,55.95,55.27,51.39,77.58,58.21,11.47,77.82,68.69,32.72,54.96,37.38,38.69,2.93
T886,2024-02-07 07:50:00+00:00,2024-02-07 10:14:00+00:00,144,-4.36,80.39,56.15,-0.36,365.63,356.25,-44.83,149.07,44.18,49.45,37.43,71.93,55.59,20.28,68.73,65.94,32.31,48.31,36.09,33.22,4.33
T887,2024-02-07 08:00:00+00:00,2024-02-07 10:08:00+00:00,128,-1.8,93.0,50.58,320.06,379.52,331.23,-39.92,102.06,41.19,40.69,76.46,41.79,56.83,42.05,87.6,64.96,37.76,44.23,40.05,90.52,5.21
T888,2024-02-07 08:10:00+00:00,2024-02-07 10:49:00+00:00,159,-4.77,89.99,54.18,39.28,383.31,355.94,-46.22,108.99,54.17,66.96,25.91,35.66,80.25,29.24,82.49,65.06,37.98,40.1,38.98,45.37,3.65
T889,2024-02-07 08:20:00+00:00,2024-02-07 10:47:00+00:00,147,-0.09,85.71,47.57,105.74,370.02,331.13,-35.46,126.41,67.93,51.9,62.37,24.75,48.47,53.74,86.61,72.69,30.48,46.16,39.31,96.64,3.23
T890,2024-02-07 08:30:00+00:00,2024-02-07 09:33:00+00:00,63,-3.38,83.01,41.92,231.16,380.79,341.08,-39.52,119.14,56.48,38.51,23.39,72.74,82.17,30.62,76.84,57.61,31.7,47.49,38.98,98.14,3.87
T891,2024-02-07 08:40:00+00:00,2024-02-07 09:59:00+00:00,79,-3.88,99.05,46.58,53.65,362.23,328.44,-35.42,156.87,60.71,87.65,49.13,22.54,78.16,25.58,93.38,66.27,30.62,44.76,41.32,50.42,5.13
T892,2024-02-07 08:50:00+00:00,2024-02-07 11:34:00+00:00,164,-4.2,113.22,55.45,202.59,377.62,336.15,-38.44,127.25,53.65,67.28,50.23,55.47,77.07,21.8,79.47,59.94,32.36,41.51,35.9,93.07,5.5
T893,2024-02-07 09:00:00+00:00,2024-02-07 11:40:00+00:00,160,-2.12,81.96,49.28,249.02,381.81,328.65,-50.75,103.12,68.27,53.13,59.8,40.01,88.33,12.55,69.52,56.74,34.86,54.2,41.94,36.87,5.64
T894,2024-02-07 09:10:00+00:00,2024-02-07 10:51:00+00:00,101,-2.47,76.74,57.89,23.77,382.24,332.58,-45.97,134.71,36.64,94.81,29.11,44.77,59.05,42.34,88.78,68.44,29.16,45.4,47.02,47.97,3.68
T895,2024-02-07 09:20:00+00:00,2024-02-07 11:04:00+00:00,104,-3.59,108.12,38.59,231.13,371.36,341.12,-37.57,119.73,69.97,71.23,67.0,75.75,41.43,-8.92,75.77,61.12,33.11,40.96,39.54,82.67,4.98
T896,2024-02-07 09:30:00+00:00,2024-02-07 11:40:00+00:00,130,-1.67,101.47,43.9,23.3,367.99,352.85,-40.72,141.39,34.85,61.92,67.38,54.7,60.66,7.02,93.17,55.14,32.32,43.2,37.15,69.55,5.89
T897,2024-02-07 09:40:00+00:00,2024-02-07 11:34:00+00:00,114,-4.29,79.16,45.56,60.93,375.28,351.99,-41.45,117.67,67.0,40.04,46.64,77.04,93.27,51.21,74.24,56.49,31.08,54.66,35.14,69.07,3.67
T898,2024-02-07 09:50:00+00:00,2024-02-07 11:18:00+00:00,88,-1.48,78.17,41.03,139.95,369.83,330.03,-36.94,152.69,52.46,89.79,48.94,29.53,49.9,46.04,72.44,68.92,31.07,39.42,37.03,87.19,5.97
T899,2024-02-07 10:00:00+00:00,2024-02-07 12:12:00+00:00,132,-0.48,88.7,47.15,36.25,374.89,357.43,-39.73,145.19,65.83,50.4,51.14,35.57,63.21,45.94,68.12,76.19,30.69,40.52,39.64,71.5,5.75
T900,2024-02-07 10:10:00+00:00,2024-02-07 12:12:00+00:00,122,-3.64,106.6,51.54,54.25,377.23,341.85,-47.49,112.34,69.8,57.62,38.85,73.25,91.6,33.3,72.46,60.43,28.28,41.93,39.23,42.84,6.13
T901,2024-02-07 10:20:00+00:00,2024-02-07 13:08:00+00:00,168,-3.81,103.52,39.32,211.64,376.82,328.52,-39.87,120.85,53.18,70.77,67.73,39.06,80.33,51.78,94.51,73.29,30.1,40.37,42.77,24.33,3.77
T902,2024-02-07 10:30:00+00:00,2024-02-07 13:11:00+00:00,161,-4.97,90.06,45.77,290.34,380.56,360.08,-44.75,129.24,55.89,80.85,43.98,43.49,43.4,-2.78,88.28,54.44,36.55,43.63,44.71,28.56,2.95
T903,2024-02-07 10:40:00+00:00,2024-02-07 11:55:00+00:00,75,-0.65,97.05,52.45,282.84,378.57,338.89,-51.24,105.16,67.01,76.19,28.17,75.75,79.49,0.89,76.58,75.02,35.52,49.79,45.9,89.48,3.7
T904,2024-02-07 10:50:00+00:00,2024-02-07 11:33:00+00:00,43,-4.12,102.25,60.59,216.06,362.7,338.65,-49.71,155.11,68.7,88.39,75.77,37.62,58.92,53.54,76.27,63.16,35.31,42.92,43.89,75.43,3.56
T905,2024-02-07 11:00:00+00:00,2024-02-07 13:04:00+00:00,124,-3.18,96.61,56.42,205.56,370.2,358.49,-50.77,102.72,62.94,42.7,53.75,43.26,52.84,22.75,87.63,75.34,37.06,49.41,42.56,70.07,6.69
T906,2024-02-07 11:10:00+00:00,2024-02-07 12:49:00+00:00,99,-2.7,88.37,47.42,191.05,374.08,352.6,-43.46,151.82,55.94,64.18,61.14,63.5,92.43,41.21,68.8,57.16,28.99,40.7,41.23,98.72,4.96
T907,2024-02-07 11:20:00+00:00,2024-02-07 12:10:00+00:00,50,-1.29,80.08,53.23,147.78,384.21,342.21,-49.43,100.05,34.34,57.23,52.92,43.95,49.37,-3.62,70.6,63.0,29.65,46.87,46.66,82.5,4.75
T908,2024-02-07 11:30:00+00:00,2024-02-07 14:20:00+00:00,170,-2.8,112.49,54.12,339.37,363.78,343.03,-51.71,151.31,65.92,86.98,48.47,61.99,38.46,-7.23,68.12,59.16,29.93,57.02,46.1,30.62,4.2
T909,2024-02-07 11:40:00+00:00,2024-02-07 13:52:00+00:00,132,-1.1,107.4,58.88,174.45,379.31,347.43,-43.26,137.77,64.3,57.13,42.77,71.66,81.87,8.37,82.69,69.1,29.03,47.9,41.62,51.86,5.49
T910,2024-02-07 11:50:00+00:00,2024-02-07 12:46:00+00:00,56,-4.43,82.81,59.28,157.28,375.69,358.58,-48.93,102.36,60.34,72.22,68.76,74.22,45.48,43.42,91.16,67.77,32.71,57.56,36.69,57.22,3.42
T911,2024-02-07 12:00:00+00:00,2024-02-07 14:25:00+00:00,145,-2.43,109.16,48.73,108.45,381.88,342.12,-37.05,153.33,72.44,55.64,26.98,59.5,56.66,54.0,74.17,69.24,30.28,44.53,34.65,49.12,5.42
T912,2024-02-07 12:10:00+00:00,2024-02-07 14:27:00+00:00,137,-1.86,108.31,54.83,180.24,362.15,360.45,-37.08,126.87,42.66,78.94,26.16,57.6,92.83,28.61,80.61,54.23,32.73,43.99,34.82,64.06,3.37
T913,2024-02-07 12:20:00+00:00,2024-02-07 14:19:00+00:00,119,-2.89,98.37,62.87,253.93,378.02,331.0,-43.34,157.57,62.65,75.79,33.72,68.32,48.1,30.84,80.4,53.46,33.41,52.32,41.54,97.64,5.49
T914,2024-02-07 12:30:00+00:00,2024-02-07 15:20:00+00:00,170,-4.37,82.5,46.86,161.33,362.49,335.11,-51.09,127.36,46.06,54.4,69.31,36.14,46.24,24.2,79.66,56.37,36.79,55.93,40.78,71.14,4.22
T915,2024-02-07 12:40:00+00:00,2024-02-07 13:28:00+00:00,48,-1.97,91.68,51.18,117.06,365.41,360.75,-43.15,106.98,67.77,50.6,39.68,35.28,87.7,-7.56,83.99,54.88,37.44,44.46,46.8,68.24,5.89
T916,2024-02-07 12:50:00+00:00,2024-02-07 14:17:00+00:00,87,-1.31,74.1,50.35,167.69,370.3,357.63,-42.02,122.45,71.8,79.26,48.97,52.24,50.65,46.71,85.57,55.88,29.17,50.61,37.77,32.62,5.43
T917,2024-02-07 13:00:00+00:00,2024-02-07 15:30:00+00:00,150,-1.56,90.18,45.17,190.66,380.51,361.44,-45.75,150.61,57.41,50.6,24.73,70.65,38.09,24.91,83.66,71.82,36.61,39.16,43.52,49.87,4.34
T918,2024-02-07 13:10:00+00:00,2024-02-07 14:39:00+00:00,89,-2.25,95.41,60.76,298.36,383.69,335.35,-42.33,133.75,46.44,40.9,52.36,73.42,60.55,16.77,68.46,73.55,31.07,46.02,39.36,34.73,5.9
T919,2024-02-07 13:20:00+00:00,2024-02-07 13:57:00+00:00,37,-3.21,86.13,56.4,59.18,382.44,356.3,-46.46,137.53,62.19,89.35,50.26,26.53,55.96,40.86,94.95,69.49,36.97,48.25,41.11,32.48,4.09
T920,2024-02-07 13:30:00+00:00,2024-02-07 14:19:00+00:00,49,-3.64,90.42,39.85,267.49,366.59,348.13,-48.01,134.15,49.86,78.55,49.42,77.67,63.99,53.11,92.39,53.47,28.24,43.56,35.94,61.43,5.76
T921,2024-02-07 13:40:00+00:00,2024-02-07 14:26:00+00:00,46,-3.67,97.47,51.36,125.22,379.5,348.33,-46.73,141.97,56.83,88.96,76.18,52.04,53.16,4.09,78.81,73.95,36.79,54.32,38.21,95.52,6.18
T922,2024-02-07 13:50:00+00:00,2024-02-07 14:17:00+00:00,27,-2.87,93.48,48.97,23.69,366.46,353.26,-45.38,151.6,51.04,59.13,51.54,56.25,60.46,50.18,92.76,68.24,37.02,47.79,41.17,64.39,3.26
T923,2024-02-07 14:00:00+00:00,2024-02-07 16:44:00+00:00,164,-3.59,77.72,54.86,99.83,376.89,354.39,-38.2,133.8,67.32,45.26,38.19,67.59,91.85,50.87,75.47,67.22,34.85,57.33,41.33,31.63,5.96
T924,2024-02-07 14:10:00+00:00,2024-02-07 16:17:00+00:00,127,-0.17,90.78,38.89,52.76,369.01,337.04,-44.81,133.42,41.04,89.74,24.61,77.17,40.61,40.07,91.43,59.85,28.42,44.21,34.13,42.26,5.25
T925,2024-02-07 14:20:00+00:00,2024-02-07 17:00:00+00:00,160,-3.05,100.68,39.03,289.11,380.26,347.02,-47.29,155.74,48.25,94.51,32.15,69.84,94.76,1.95,87.47,76.26,28.76,56.09,43.77,80.74,3.05
T926,2024-02-07 14:30:00+00:00,2024-02-07 15:07:00+00:00,37,-0.77,103.52,39.49,26.16,367.48,348.65,-37.99,117.14,73.83,48.66,35.62,30.58,77.09,36.0,84.86,66.88,30.39,44.69,45.34,84.44,4.54
T927,2024-02-07 14:40:00+00:00,2024-02-07 15:30:00+00:00,50,-3.36,73.37,54.27,27.33,373.64,361.34,-48.17,114.95,43.27,47.16,48.41,26.6,89.57,52.58,69.81,56.21,35.44,46.8,42.54,22.65,3.17
T928,2024-02-07 14:50:00+00:00,2024-02-07 16:42:00+00:00,112,-3.34,95.04,40.75,313.46,368.17,338.53,-48.95,149.32,67.34,71.24,62.85,77.61,78.89,57.21,86.51,75.34,28.56,44.63,35.31,65.31,4.94
T929,2024-02-07 15:00:00+00:00,2024-02-07 16:57:00+00:00,117,-1.52,113.9,42.49,256.89,366.71,346.64,-47.99,101.31,44.0,91.08,37.56,55.72,75.54,-6.52,72.97,55.63,28.22,45.6,41.34,58.06,5.36
T930,2024-02-07 15:10:00+00:00,2024-02-07 18:03:00+00:00,173,-4.19,107.42,39.29,220.71,376.52,338.42,-47.15,136.99,67.29,76.73,46.73,76.69,64.42,43.87,72.19,72.06,35.74,46.52,40.0,37.32,5.28
T931,2024-02-07 15:20:00+00:00,2024-02-07 17:54:00+00:00,154,-0.03,103.67,54.7,22.89,371.25,354.65,-50.33,154.65,59.35,43.66,55.41,63.69,54.93,1.63,86.13,59.49,30.86,57.12,39.62,97.95,3.05
T932,2024-02-07 15:30:00+00:00,2024-02-07 17:49:00+00:00,139,-1.25,84.12,41.79,225.71,366.7,342.19,-49.15,134.18,72.08,81.87,27.14,60.01,70.23,4.74,91.14,63.52,29.35,41.65,47.25,26.57,5.11
T933,2024-02-07 15:40:00+00:00,2024-02-07 17:54:00+00:00,134,-4.0,95.2,53.47,190.63,365.84,346.19,-46.92,119.67,51.83,64.22,22.78,44.35,65.2,32.6,89.02,65.95,35.37,38.2,40.56,73.43,6.03
T934,2024-02-07 15:50:00+00:00,2024-02-07 16:51:00+00:00,61,-3.97,112.32,49.72,252.1,379.81,336.43,-38.07,140.93,65.82,44.06,61.23,42.52,89.11,-3.33,85.58,67.41,31.51,51.05,40.64,77.15,3.2
T935,2024-02-07 16:00:00+00:00,2024-02-07 18:29:00+00:00,149,-2.3,97.45,42.39,51.03,383.24,348.56,-50.28,139.93,37.39,55.18,74.85,63.23,65.09,56.46,68.63,63.41,32.87,50.51,40.95,80.15,3.58
T936,2024-02-07 16:10:00+00:00,2024-02-07 17:45:00+00:00,95,-1.34,102.84,45.85,285.2,368.35,329.14,-49.25,151.35,67.81,58.03,22.02,71.73,89.09,17.51,70.87,64.12,31.57,51.65,47.27,60.57,5.64
T937,2024-02-07 16:20:00+00:00,2024-02-07 16:55:00+00:00,35,-0.62,85.68,60.77,30.06,375.21,349.34,-41.86,134.53,71.16,89.61,26.35,36.61,70.84,3.11,83.22,64.83,30.78,41.02,38.18,37.36,5.84
T938,2024-02-07 16:30:00+00:00,2024-02-07 17:37:00+00:00,67,-1.27,78.03,42.4,61.42,379.01,339.29,-47.65,130.73,53.4,54.72,37.14,34.56,46.79,35.67,85.84,75.79,30.28,46.51,42.73,101.43,3.55
T939,2024-02-07 16:40:00+00:00,2024-02-07 19:29:00+00:00,169,-3.89,75.77,40.01,10.57,379.41,353.22,-44.86,154.1,58.53,55.45,59.14,42.12,93.58,46.14,87.94,66.51,28.92,50.03,36.19,88.36,3.26
T940,2024-02-07 16:50:00+00:00,2024-02-07 18:07:00+00:00,77,-4.94,109.83,47.06,141.92,380.15,331.17,-50.59,115.61,56.88,91.4,53.88,56.33,54.5,2.85,90.45,59.73,37.92,40.43,42.62,78.76,4.79
T941,2024-02-07 17:00:00+00:00,2024-02-07 19:37:00+00:00,157,-0.58,85.18,47.76,194.46,377.09,344.62,-50.87,114.61,42.74,82.28,76.46,68.2,74.16,-2.47,92.04,71.03,29.73,57.06,43.42,103.61,5.52
T942,2024-02-07 17:10:00+00:00,2024-02-07 17:36:00+00:00,26,-2.64,102.95,60.09,207.31,366.18,335.08,-38.26,136.18,73.43,73.2,47.38,39.37,82.23,-6.94,69.36,69.22,33.37,40.23,34.38,61.44,4.82
T943,2024-02-07 17:20:00+00:00,2024-02-07 18:31:00+00:00,71,-3.78,84.95,50.06,191.18,383.28,339.36,-48.23,146.52,57.19,68.57,44.13,44.58,45.27,24.72,88.85,55.72,35.25,57.06,45.59,63.56,5.34
T944,2024-02-07 17:30:00+00:00,2024-02-07 18:37:00+00:00,67,-2.09,113.64,40.52,221.35,375.8,347.3,-42.83,130.89,57.09,78.45,75.27,57.94,94.63,49.97,88.25,57.66,36.57,52.57,44.86,86.84,3.49
T945,2024-02-07 17:40:00+00:00,2024-02-07 18:34:00+00:00,54,-1.37,93.7,45.75,249.19,379.15,335.8,-42.67,123.83,71.17,44.15,57.26,75.99,73.25,56.9,70.79,66.98,30.9,54.7,41.47,24.57,6.04
T946,2024-02-07 17:50:00+00:00,2024-02-07 20:30:00+00:00,160,-2.27,98.21,42.05,191.38,366.87,336.77,-46.67,98.94,52.04,70.29,22.79,71.36,53.03,-6.72,70.98,56.89,31.59,54.72,36.46,69.35,4.26
T947,2024-02-07 18:00:00+00:00,2024-02-07 19:35:00+00:00,95,-0.79,110.49,39.49,226.75,374.46,332.87,-44.67,116.2,35.8,71.69,63.77,36.6,39.52,26.17,87.51,63.82,31.6,50.03,36.55,92.87,6.19
T948,2024-02-07 18:10:00+00:00,2024-02-07 19:51:00+00:00,101,-0.56,114.18,39.7,145.03,383.04,353.3,-41.49,109.65,46.36,47.78,37.29,37.06,44.76,44.66,78.77,60.61,31.95,43.39,33.63,45.3,5.82
T949,2024-02-07 18:20:00+00:00,2024-02-07 19:03:00+00:00,43,-0.89,87.51,62.98,331.69,384.12,361.36,-51.09,151.15,46.49,60.75,64.35,37.73,86.21,57.99,85.1,61.35,36.53,56.63,37.36,29.02,6.7
T950,2024-02-07 18:30:00+00:00,2024-02-07 21:19:00+00:00,169,-1.72,105.23,62.9,37.03,368.46,357.84,-51.94,121.57,36.77,49.54,34.72,44.22,82.08,12.59,90.51,54.26,37.79,43.13,34.35,67.3,6.04
T951,2024-02-07 18:40:00+00:00,2024-02-07 19:31:00+00:00,51,-0.67,74.18,61.64,71.9,371.65,339.46,-51.62,113.76,36.64,39.58,49.16,56.25,78.38,10.53,86.25,75.23,29.08,53.63,36.35,67.85,2.81
T952,2024-02-07 18:50:00+00:00,2024-02-07 19:18:00+00:00,28,-1.99,97.25,60.99,59.4,372.28,330.56,-49.04,127.22,68.36,82.48,61.98,34.16,53.29,34.18,70.59,65.48,37.73,50.54,40.19,47.71,6.74
T953,2024-02-07 19:00:00+00:00,2024-02-07 20:24:00+00:00,84,-0.32,72.35,51.12,153.78,380.97,341.94,-35.31,150.14,38.02,83.82,44.84,77.07,51.88,37.22,86.64,60.48,29.6,44.96,40.8,30.46,4.84
T954,2024-02-07 19:10:00+00:00,2024-02-07 20:36:00+00:00,86,-3.47,111.0,42.59,170.81,375.89,361.6,-35.73,103.25,44.62,66.65,54.49,27.15,83.64,24.86,86.3,72.66,28.94,38.14,43.73,50.98,6.36
T955,2024-02-07 19:20:00+00:00,2024-02-07 21:53:00+00:00,153,-1.99,73.2,61.11,181.62,366.43,329.72,-43.18,151.49,74.82,48.05,48.83,75.27,74.66,12.12,78.4,56.82,29.95,54.4,38.72,77.31,5.71
T956,2024-02-07 19:30:00+00:00,2024-02-07 19:53:00+00:00,23,-0.02,107.64,49.93,107.72,381.62,356.97,-38.65,138.16,72.88,78.87,62.93,73.12,65.49,-9.06,93.98,54.61,34.34,48.88,44.65,97.47,3.61
T957,2024-02-07 19:40:00+00:00,2024-02-07 20:26:00+00:00,46,-3.05,93.77,41.8,265.24,367.98,334.06,-35.13,122.66,47.84,87.54,37.52,46.32,68.97,-1.31,78.7,73.69,37.59,50.11,33.87,49.04,6.17
T958,2024-02-07 19:50:00+00:00,2024-02-07 21:29:00+00:00,99,-0.39,73.95,59.74,152.27,367.69,336.23,-45.36,117.47,65.76,70.22,46.47,28.76,73.3,-7.23,74.05,65.84,29.63,52.75,46.92,30.95,2.93
T959,2024-02-07 20:00:00+00:00,2024-02-07 21:36:00+00:00,96,-4.0,110.28,61.08,221.5,369.04,356.37,-44.6,131.12,56.69,49.12,45.88,53.59,73.09,6.48,92.18,66.88,29.56,52.23,36.48,79.99,6.06
T960,2024-02-07 20:10:00+00:00,2024-02-07 21:14:00+00:00,64,-4.93,91.28,42.37,105.83,377.04,337.73,-48.53,136.34,67.1,47.62,40.95,32.45,92.75,15.42,71.76,62.51,36.88,46.63,34.39,28.14,6.05
T961,2024-02-07 20:20:00+00:00,2024-02-07 21:55:00+00:00,95,-4.61,109.64,48.86,247.38,367.66,350.05,-37.41,122.36,53.26,62.53,40.59,50.39,64.7,23.71,80.97,59.62,32.97,39.1,40.15,85.29,5.81
T962,2024-02-07 20:30:00+00:00,2024-02-07 22:19:00+00:00,109,-1.89,96.19,57.31,265.45,376.59,334.47,-38.9,122.8,64.2,71.58,32.8,47.43,92.29,2.8,90.19,53.77,37.68,56.93,35.2,91.39,5.38
T963,2024-02-07 20:40:00+00:00,2024-02-07 22:48:00+00:00,128,-0.34,75.73,44.57,102.39,384.81,344.77,-35.98,99.51,43.83,67.03,72.53,62.09,51.59,-3.64,78.38,69.86,29.58,46.41,38.37,78.62,6.0
T964,2024-02-07 20:50:00+00:00,2024-02-07 21:55:00+00:00,65,-0.07,113.72,54.66,113.49,375.15,346.2,-35.7,132.24,46.87,70.75,38.8,24.37,89.27,23.45,94.22,54.04,28.54,51.04,36.01,24.21,5.93
T965,2024-02-07 21:00:00+00:00,2024-02-07 22:59:00+00:00,119,-1.54,106.6,51.19,153.34,384.35,332.6,-46.7,147.56,44.22,74.36,54.19,48.83,48.51,8.79,68.44,59.98,29.61,47.43,37.45,63.87,4.78
T966,2024-02-07 21:10:00+00:00,2024-02-07 23:07:00+00:00,117,-3.62,97.41,56.25,233.78,377.7,342.46,-46.58,150.77,51.04,42.95,62.26,24.1,76.49,57.71,71.05,60.59,35.3,42.74,39.6,64.56,6.79
T967,2024-02-07 21:20:00+00:00,2024-02-07 21:50:00+00:00,30,-3.37,88.29,58.36,61.66,380.73,344.15,-44.87,98.29,63.8,49.91,61.42,44.68,75.96,46.06,88.39,64.32,36.68,39.32,43.1,65.82,4.26
T968,2024-02-07 21:30:00+00:00,2024-02-07 21:53:00+00:00,23,-3.5,91.32,49.56,225.86,381.83,330.63,-45.34,142.04,46.08,50.27,76.75,37.56,56.03,53.9,73.15,66.99,37.51,54.68,35.52,88.21,3.09
T969,2024-02-07 21:40:00+00:00,2024-02-07 22:27:00+00:00,47,-2.85,75.78,63.08,219.18,373.6,329.0,-49.0,118.13,38.47,82.65,51.47,36.81,49.43,3.87,70.14,58.83,35.05,43.49,39.94,82.39,5.94
T970,2024-02-07 21:50:00+00:00,2024-02-08 00:49:00+00:00,179,-4.01,79.77,51.48,140.23,379.22,353.65,-38.45,149.5,38.7,40.0,52.64,32.56,73.89,18.92,89.93,65.32,30.07,43.2,40.19,63.8,6.54
T971,2024-02-07 22:00:00+00:00,2024-02-07 22:28:00+00:00,28,-4.75,74.93,54.64,309.13,372.93,334.33,-42.44,113.97,63.14,41.55,27.36,74.83,42.21,40.67,71.45,73.9,34.76,56.76,45.58,36.09,2.85
T972,2024-02-07 22:10:00+00:00,2024-02-08 00:31:00+00:00,141,-0.4,107.33,61.91,298.84,378.79,359.09,-44.09,107.26,49.54,62.43,28.44,70.14,40.96,36.46,70.9,72.73,29.42,44.04,42.09,41.92,6.22
T973,2024-02-07 22:20:00+00:00,2024-02-08 00:00:00+00:00,100,-4.48,103.38,42.57,34.02,377.27,339.78,-38.29,121.86,51.35,46.27,71.89,32.06,70.51,19.4,74.12,64.05,36.01,42.69,39.26,103.43,3.4
T974,2024-02-07 22:30:00+00:00,2024-02-08 00:38:00+00:00,128,-2.77,101.16,43.1,266.57,377.91,350.53,-48.0,141.03,61.7,74.35,76.86,49.27,94.98,-1.5,92.37,65.57,36.47,39.06,43.11,70.27,6.08
